item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
AKW Newest Happy Birthday Silicone Mold Chocolate Fondant Cake Decoration Tools	happy Birthday silicone mold chocolate fondant cake decoration Tools baking utensils material : food grade silica gel The item color will randomly send product type : cake mold, the modelling tool function : double sugar/chocolate/clay/soaps decoration molding	1204VA1S9NM	6M-9MSQ-9RBP	170	0	2019-12-04 14:52:54 IST		y	1			11				B0829Z5QFM						B0829Z5QFM			0	DEFAULT																					600.0
RETAIL SUPPLIES Telescope Lens kit, Keplerian Astronomical Design, 10x, Inverted Image Type, with Make Instructions	Telescope making kit, Includes 2 lens of different focus. Keplerian design, inverted image type, astronomical type.	1029X12S6RD	6O-RCPK-PZW9	247	0	2020-10-29 15:30:47 IST		y	1			11				B08M5RP5V1						B08M5RP5V1			0	DEFAULT																					500.0
3D Silicone Molds for Fondant, Decoration Tool for Cakes, Muffins, Gelatin, Candy, Chocolate, 3D, Animal Butterfly, Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1230ZF6J1IV	6O-S3OP-R3KL	299	0	2022-12-30 18:15:13 IST		y	1			11				B0BRD6R8J5						B0BRD6R8J5			0	DEFAULT																					500.0
Paraffin Wax, 100% Purified HP Wax 750g, for Candles with Free Rose Floating Candle Mould & Wax Color Stick, Candle Making kit Mold	750g wax + mould + wax color	0507V9IJX7D	750gWax_mould_color	450	0	2019-05-07 12:03:24 IST		y	1			11				B07P2VF5K3						B07P2VF5K3			0	DEFAULT																					750.0
He Retail Pack Of 10 Convex Mirror		0507V9LW1YM	7I-K14Q-ZRU8	650	0	2019-05-07 15:45:57 IST		y	1			11				B075N1D7ND						B075N1D7ND			0	DEFAULT																					800.0
AAW Blueberry Silicone Fondant Mold Cake Decorating Tools Cupcake Chocolate Dry Fruits Silicone Mold Flexible and Reusable Silicone Mold		0809ZGR1KEV	7K-J1CR-NU58	175	0	2022-08-09 19:48:06 IST		y	1			11				B09SV39ZLC						B09SV39ZLC			0	DEFAULT																					300.0
4 finn returning mowgli boomerang-Orange	4 Finn Returning Mowgli Boomerang	0508V9VWWOT	80-OPZS-7V0R	450	0	2019-05-08 10:58:09 IST		y	1			11				B077YP53X9						B077YP53X9			0	DEFAULT																					500.0
Large Numbers Silicone Mold 3D Fondant Mold Cakes Decorating Tool	product description Material: Silicone mold High quality, easy to use and clean Temperature rating: -40 degrees Celsius to +210 degrees Celsius High quality, easy to use and clean. It is soft and easy to use. Die size: 5.7 * 5.7 * 1.1cm Note: This mold is by our own handmade, may not be as big and beautiful as you think; before buying, please pay attention to size information	0205X8DY7N8	8L-FOGC-6N3V	290	0	2020-02-05 11:38:08 IST		y	1			11				B084H9835Y						B084H9835Y			0	DEFAULT																					500.0
Deepak Enterprise A4 Lamination Sheets Pouch for Hot Laminator (Transparent, 80 micron, 225x310mm) - 25 sheets		0507VADN851	8Q-IUWM-IC6C	222	0	2019-05-07 16:10:23 IST		y	1			11				B075HLHV71						B075HLHV71			0	DEFAULT																					350.0
Magnifying Glass Stainless Steel 2.25X (3 inch)	3 inch Magnifying lens with 2.25X magnification for zooming things . suitable for microscopic works and lab experiments as well. A classic design magnifier.	0507V9HQBYS	91-IYBA-XZ5Y	350	0	2019-05-07 11:24:27 IST		y	1			11				B07NT9FD7L						B07NT9FD7L			0	DEFAULT																					500.0
Silicone Resin Molds/Slice Coaster Molds/Epoxy Casting Mold	Silicone Resin Molds/Slice Coaster Molds/Epoxy Casting Mold Mould/for Making Coasters Art and Craft etc (Round)	0213YF06ORK	9D-MA0M-GWO7	199	0	2021-02-13 17:26:31 IST		y	1			11				B08WKG72VD						B08WKG72VD			0	DEFAULT																					300.0
3D Craft Zodiac Mouse Soap Silicone Mold	3D Craft Zodiac Mouse Soap Silicone Mold Mousse Cake Baking Molds Fondant Cake Decorating Tools Chocolate Candy Mould	1230XZ5MBBE	9G-MIU4-1GKY	499	0	2020-12-30 13:14:30 IST		y	1			11				B08RMQR4XW						B08RMQR4XW			0	DEFAULT																					1200.0
HE Retail Supplies 330 Ohm 1/4w 5% Carbon Film Resistor - Set of 100 Resistance	330 ohm 1/4w 5% carbon film resistor, Set of 100 resistance	0507V8U0SC2	9T-XR4N-1H7W	109	0	2019-05-07 15:38:52 IST		y	1			11				B077R4L1X8						B077R4L1X8			0	DEFAULT																					200.0
RETAIL SUPPLIES Eyepiece for Telescope Lens Dia 1.8 cm, Focus 1.5 cm Plano Convex Glass Lens (Transparent, 1.5)	Huygenian Eyepiece for telescope Lens dia 1.5 cm, focus 1.5 cm Plano convex glass lens combination, An ocular having two plano convex lenses that are formed from similar glass and that are separated by a space equal to half the sum of their focal lengths. This eyepiece is free of lateral chromatic aberration.	0605VUWYSZH	9V-AXVD-VJ3G	239	0	2019-06-05 13:51:30 IST		y	1			11				B07SRXCV32						B07SRXCV32			0	DEFAULT																					400.0
He Retail Pack Of 2 Convex Lens		0507V7VGIWO	A3-2ZUF-4HBR	175	0	2019-05-07 15:49:16 IST		y	1			11				B075M7DBML						B075M7DBML			0	DEFAULT																					300.0
Natural Soap Silicone Mold Handmade Angel Boy Single Cavity Molding Tool Kitchen Making Breakfast Cake Pattern Making	Product Description Name: Silicone mold Color: Random Soap mold size:80*62*26mm Method of operation 1. Pour a small amount of soap into the mold, enough to cover the surface pattern. 2. hand hold soap mold gently with your fingers from the bottom up care, in order to facilitate the pattern distraction soap inflows. 3. Gently down vibration soap mold 5 to 10 times, help bubble up the discharge. 4. fill the remaining soap mold soap can.	1129VY92YVK	A5-V4Q7-WIJH	550	0	2019-11-29 16:38:42 IST		y	1			11				B08253M858						B08253M858			0	DEFAULT																					800.0
1 concave Mirror, Focus 10 cm, Dia 7.5 cm	1 concave Mirror, Focus 10 cm, Dia 7.5 cm	0208YYJY5WP	AM-CFFC-Y5Z9	241	0	2021-02-08 14:23:47 IST		y	1			11				B08W54R3XM						B08W54R3XM			0	DEFAULT																					400.0
2pc Glass Prism Optical Equilateral 38 mm Science Experiments kit, HE Retail Supplies	pack of 2 equilateral prisms, 38mm all sides	0507VACRA5V	B2-M20D-5S77	150	0	2019-05-07 15:47:40 IST		y	1			11				B075M83PFF						B075M83PFF			0	DEFAULT																					400.0
BLT Power Wrist Fore Arm Exerciser		0715S0O1XNL	BLT Power Wrist Fore Arm Exerciser	240	0	2017-07-15 10:32:04 IST		y	1			11				B01B9GRKWY						B01B9GRKWY			0	DEFAULT																					800.0
Deepak Enterprise He Retail Concave Mirrors and 2 Convex Mirrors, Pack Of 2		0507V9N48KG	BO-YVGY-RFS6	350	0	2019-05-07 15:44:05 IST		y	1			11				B075NJXYMW						B075NJXYMW			0	DEFAULT																					400.0
Shiny geode Sets 4.5 inch 4pc/Set Shining Coaster Silicone Mold for Resin Silicone Mold DIY Resin molds for Jewelry	Shiny geode sets 4.5 inch 4pc/set Shining coaster silicone mold for resin silicone mold DIY resin molds for jewelry	0208YYX19B3	BQ-RY2N-578D	800	0	2021-02-08 18:41:39 IST		y	1			11				B08W58MJ7H						B08W58MJ7H			0	DEFAULT																					1200.0
Home Bargain Baby Silicone Soap Sleeping Baby Fondant Cake Decorating Mould (Pink, Standard Size)		0215XT81SI5	BabyPillow_added	790	0	2020-02-15 17:54:12 IST		y	1			11				B071Y5Q5S3						B071Y5Q5S3			0	DEFAULT																					1200.0
Baby Infant Child Mould Silicone Flexible Reusable Mold for Resin Cement Clay		0929XU91QDA	Baby_blanket_mold	800	0	2020-09-30 02:42:38 IST		y	1			11				B08KFVYZ7M						B08KFVYZ7M			0	DEFAULT																					950.0
RETAIL SUPPLIES IndoSilico Multipurpose Clay, Resin, Sugar, Cement Bee Hive Hex Soap Silicone DIY Art Mould	IndoSilico Molds, we use 100% silicone, soft flexible molds. Reusable any number of times.	0507V7TU9TV	Beehive_hex_1	500	0	2019-05-07 12:14:54 IST		y	1			11				B07LC3WJDV						B07LC3WJDV			0	DEFAULT																					750.0
L Guard Abdomen Supporter Cricket, Gym, Sports Protecter, M Size, 28 to 32 Inch Waist	Product description Abdominal guard supporter, Free size between 27 inch to 32 inch waist. Cotton fabric.	0421UHNRIMR	C0-VW8L-N1QI	280	0	2018-04-21 17:42:14 IST		y	1			11				B07CK9MV56						B07CK9MV56			0	DEFAULT																					350.0
Pack Of 5 Convex Lens	50mm diameter Material: Glass and Premium Optical Glass Focal Length : 15cm Optically worked Silvered back with protective coating.	0320X1C98T8	C1-4EY0-0D3X	260	0	2020-03-20 18:09:23 IST		y	1			11				B08664VJZ9						B08664VJZ9			0	DEFAULT																					600.0
Apple Candle Resin Mold, Candles, soap Handmade, Plaster Moulds, Candle Soy Wax Making, Mousse Cake Mold, Casting epoxy Art Craft Silicone Mold	100% flexibe reusable silicone, cast with cement, resin, wax, sugar etc etc Silicone is non reactive material, it can bear 100-120C degrees, it can be freezed, Molds should be washed with soap after each use. A pinch of oil or release agent should be used before casting. With proper care molds can be used again and again almost infinite number of time. Silicone mold manufactured by Craftial curve LLP, India. Made in India	1227Z8FG8N7	C6-NL0H-3F4C	499	0	2022-12-27 18:05:59 IST		y	1			11				B0BR5VD9MY						B0BR5VD9MY			0	DEFAULT																					800.0
Silicone Mold Pumpkin Munchkin DIY Halloween Decoration Art Cement Clay Candle soap Mould	100% silicone mold, soft, washable, reusable, elastic moulds	0220Y36CFME	CC-pumpKin_mold	700	0	2021-02-21 03:53:33 IST		y	1			11				B08X2ZMWZY						B08X2ZMWZY			0	DEFAULT																					1000.0
Silicone Mold Chess Pieces Mould Queen King Decorative DIY Make Cement soap Candle Clay Craft	100% silicone mold, soft, washable, reusable, elastic moulds	0221Y4O0GEC	CC_ChessPieces_mold	950	0	2021-02-22 01:54:44 IST		y	1			11				B08X3WF97Q						B08X3WF97Q			0	DEFAULT																					1250.0
Silicone Mold Donut Muffin Cream Pie Cake toppings Candle soap Making Mould	100% Silicone mold, soft, flexible, reusable, heat and freeze resistant	0220Y2GD1L0	CC_DonutMold	550	0	2021-02-20 18:04:33 IST		y	1			11				B08X2RWRR5						B08X2RWRR5			0	DEFAULT																					750.0
Silicone Mold Snowman Cartoon Character DIY Resin Cement Clay Wax Candle Mould	100% silicone mold, soft, washable, reusable, elastic mould	0221Y424DCP	CC_Olaf_snowman	600	0	2021-02-21 17:49:30 IST		y	1			11				B08X3NMT8T						B08X3NMT8T			0	DEFAULT																					850.0
Silicone Mold Dummy Chocolate Shape DIY soap Cement Clay Candle Making Mold	100% silicone mold, soft, washable, reusable, elastic moulds	0220Y35TXHI	CC_chocoBar_mold	700	0	2021-02-21 03:29:53 IST		y	1			11				B08X32FXDN						B08X32FXDN			0	DEFAULT																					950.0
Silicone Mould doremon Cartoon Character DIY Clay Resin soap Candle Art Mold	100% silicone mold, soft, washable, reusable, elastic moulds	0220Y343R79	CC_doremon_mold	500	0	2021-02-21 03:39:43 IST		y	1			11				B08X321C2Y						B08X321C2Y			0	DEFAULT																					750.0
Silicone Mold Chess Horse Decorative Art DIY Resin Cement Clay soap Making Mould	100% silicone mold, soft, washable, reusable, elastic moulds	0221Y44334L	CC_horse_Mold	650	0	2021-02-21 17:24:05 IST		y	1			11				B08X3N538W						B08X3N538W			0	DEFAULT																					900.0
Silicone Mold Melon Slice soap Making Candle Clay Mould	100% silicone mold, soft, washable, reusable, elastic moulds	0221Y43OVZC	CC_melon_slice	600	0	2021-02-21 18:07:01 IST		y	1			11				B08X3PX3QS						B08X3PX3QS			0	DEFAULT																					850.0
Silicone Mold Muffin Cake Pie DIY for Candle soap Cement Resin Art	100% silicone mold, soft, washable, reusable, elastic moulds	0220Y2SQLZ4	CC_muffinMold	450	0	2021-02-20 20:54:51 IST		y	1			11				B08X2WDVKN						B08X2WDVKN			0	DEFAULT																					750.0
Dental Interdental Brush Toothpick Tooth Flossing Head PlasticHygiene (Red and Blue) 10 pcs	Benefits of using ouret tooth flossing heads. Total cleaning for your teh and gums. Kills off bacteria and removes food debris. Helps to remove plaque. Keeps your teeth white and gums healthy.	0222Y6IKRIJ	CV-3IYO-YRHV	499	0	2021-02-22 17:34:28 IST		y	1			11				B08X4R296S						B08X4R296S			0	DEFAULT																					1000.0
RETAIL SUPPLIES IndoSilico Floating Candle Making Rubber Mould (Standard Size)	Made from Rubber and additives, This is medium hard, flexible mold, Ideal for candle making. we make custom moulds.	0507V6VC49L	CandleMoldSiliconeRubber01	185	0	2019-05-07 12:07:22 IST		y	1			11				B07MB2CD67						B07MB2CD67			0	DEFAULT																					550.0
Paraffin Wax, 100% Purified HP 250g Wax, for Candles with Free Rose Floating Candle Mould & Wax Color Stick	floating candle rose mould, 250 gm candle wax from HP petrol, wax color	0507V9KIBHY	Candle_Wax_Mold_color_1pcs	300	0	2019-05-07 12:04:14 IST		y	1			11				B07NZHMVCF						B07NZHMVCF			0	DEFAULT																					500.0
RETAIL SUPPLIES Floating Boat Candle Mould Silicone Mold, Wax Form for Diwali Diya (1 pcs)	Silicone mold for making modern style floating boat candle, Reusable silicone, make any number of wax boats, Use a needle and thread for making hole, Easy pour, heat resistant Silicone, Hand made mold. (1 pcs)	0917V324J2U	Candle_boat_mold_wax	300	0	2019-09-18 00:19:31 IST		y	1			11				B07XZMBCQL						B07XZMBCQL			0	DEFAULT																					500.0
RETAIL SUPPLIES Candle Rose Mould Soft Silicone Soap - 70-80 ml		0929XU5BWQO	Close_rose_mould	750	0	2020-09-30 01:55:06 IST		y	1			11				B08KFKQL9R						B08KFKQL9R			0	DEFAULT																					850.0
1 Plano Convex Lens Dia, for Telescope Eyepiece Optical Experiments (6.8 mm Focus 15 mm)	Plano convex lens, commonly used in making of DIY telescope, glass, plano, one side curved.	1029X0ZPBZG	DA-NBOH-DQ6E	249	0	2020-10-29 16:23:17 IST		y	1			11				B08M5WGX8T						B08M5WGX8T			0	DEFAULT																					400.0
something4u Water Beads Gel Plastic Pearls 4 Colour Rainbow Mix, 80gm, Blue - Pack of 1800		0222Y5ITD8C	DH-4RW4-PE4Z	150		2021-02-22 12:33:31 IST		y	1			11				B074QJ9TW7						B074QJ9TW7				AMAZON_IN																					350.0
Silicone Mold soap Mould Bouquet of Tulips Flowers Handmade soap Making molds Candle Silicone Mold Resin Clay Mold	silicone mold soap mould Bouquet of tulips flowers handmade soap making molds candle silicone mold resin clay mold Mold Material Silicone product size 8.8*8.8*4.3cm Soap weight 100g Mold weight 356g Mold color random	0205X8NZNOF	DH-9I4E-V5EY	1300	0	2020-02-05 14:58:52 IST		y	1			11				B084HDRR8Q						B084HDRR8Q			0	DEFAULT																					1600.0
Alitrade Composite Wood Corks stoppers diy craft art model building, Brown, 10 Pieces		0224YEO1PN4	DK-BSIJ-TZT0	199	0	2021-02-24 18:51:32 IST		y	1			11				B07TB9TTZ8						B07TB9TTZ8			0	DEFAULT																					400.0
RETAIL SUPPLIES Jewellery Watch Magnifier 10X Monocular Magnifying Glass Loupe Lens Eye Len Repair Kit Tool	Feature : 1. Good in transparency and strong in impact resistance. 2. It is made of double glass lens, and it is light in weight, high in magnification, 3. The eye clamp magnifiers are mainly used for watch repairs, fine arts and crafts operation. watch repairs, fine arts and crafts operation.	0507V7U1SO5	E0-ZH04-BAW6	250	0	2019-05-07 12:28:28 IST		y	1			11				B07LB44D69						B07LB44D69			0	DEFAULT	250.0	percent	1	35																	400.0
Deepak Enterprise Electronics Project and Circuits Maker Kit with Spares, Multimeter Ebook (Multicolour)	HE Retail Supplies is a Registered Trademark. Description: A breadboard based circuit making kit for students and hobbyists. Capable of making beginners and advanced circuits. No PCB or Solder iron is required Warranty : 1 month from date of purchase. Complaints / Queries : 011-45542175 (11-5pm Please refer manual before start using the kit. Choking Hazard : Contains small parts, For Children of age 14 and above. For more Demo Project Videos, Circuits and Projects Ideas, Please visit : www.hobbyelectronics.in .Also Please visit our website for any complaint or suggestion or email at: vanarova@gmail.com	0507V9MLXFN	EA-FFPR-DU8Y	1050	0	2019-05-07 16:12:21 IST		y	1			11				B06XQK1LSF						B06XQK1LSF			0	DEFAULT																					1500.0
Pack Of 10, Glass Prism Optical Equilateral 38 mm Science Experiments kit, by HE Retail Supplies		0507V8U3EFM	EJ-PH7C-QRU8	785	0	2019-05-07 15:51:53 IST		y	1			11				B075M6TQVR						B075M6TQVR			0	DEFAULT																					1300.0
RETAIL SUPPLIES Peacock Silicone Mold Fondant Mold Cake Decorating Tools Chocolate gumpaste Mold	Item Description Material: silicon Easily to use and clean,dishwasher Safe Size finished product - 48х70 mm​ Pay attention: It's small,please check the size before order	1130V0JELSD	EN-8BK6-RJ46	147	0	2019-11-30 14:47:09 IST		y	1			11				B0825X7F93						B0825X7F93			0	DEFAULT																					600.0
Deepak Enterprise He Retail Pack of 5 Concave Mirrors		0507V9N5FDE	ES-1HM1-Q8LN	290	0	2019-05-07 15:50:05 IST		y	1			11				B075M686GR						B075M686GR			0	DEFAULT																					500.0
Honeycomb Cakes Molds Silicone Mold Fondant Cake Chocolate Soap Candy Biscuit Sugar Mold	1pcs kitchen DIY handmade honeycomb type silicone mold fondant cake chocolate soap candy biscuit sugar mold kitchen accessories	0522XFKDJLP	EU-AZI0-GMY0	121	0	2020-05-22 16:48:20 IST		y	1			11				B0892KFN31						B0892KFN31			0	DEFAULT																					300.0
RETAIL SUPPLIES Butterfly Shaped Fondant Silicone Cake Mold Soap Mould Bakeware Sugar Cookie Jelly Pudding Decor Baking Cooking Tools	Butterfly Shaped Fondant Silicone Cake Mold Soap Mould Bakeware Sugar Cookie Jelly Pudding Decor Baking Cooking Tools	1128VV8WI9X	F0-7QXE-BHJ9	210	0	2019-11-28 13:53:07 IST		y	1			11				B0823Q41L3						B0823Q41L3			0	DEFAULT																					900.0
TM&W 12 LED Industrial Incubator Humidifier AC100-240V Ultrasonic Mist Maker Fogger Water Fountain Pond Atomizer (Multicolour)		0222Y612HXQ	F1-C1ID-EUDB	799	0	2021-02-22 14:47:45 IST		y	1			11				B07K8LNQ8Y						B07K8LNQ8Y			0	DEFAULT																					1400.0
Deepak Enterprise Badminton Racket Towel Grip(Black)		0507V9LBAHD	FE-93Q2-3R71	145	0	2019-05-07 15:31:33 IST		y	1			11				B01AAG75TW						B01AAG75TW			0	DEFAULT																					250.0
RETAIL SUPPLIES A4 Lamination Sheets Pouch 80 Micron, 225x310mm, for Hot Laminator,(10 Sheet)	In The Box Pack of 10 sheets 80 Microns Clear for Thermal lamination machine Length 220 mm, Width 300 mm	0605VU2N2V6	FG-SBWC-N8SG	120	0	2019-06-05 12:07:55 IST		y	1			11				B07SPKJX6M						B07SPKJX6M			0	DEFAULT																					200.0
Resin Silicone Coaster Mould Oval Edges 2 pcs	Resin silicone Coaster mould - Oval Edges size-13/11/0.7cm	0213YEXDDZP	FH-C1JI-7A8O	399	0	2021-02-13 17:39:50 IST		y	1			11				B08WKG28TN						B08WKG28TN			0	DEFAULT																					600.0
Mini Assorted Bows Heart Silicone Mold 19Cavity 1pcs	19 Cavity Mini Assorted Bows Crown Heart Silicone Mold	0208YYH226V	FT-MF2U-3SKF	296	0	2021-02-08 13:41:35 IST		y	1			11				B08W53MNC5						B08W53MNC5			0	DEFAULT																					500.0
JoyGlobal Silicone 3D Rose Flower Handmade Soap Candle Mould Soap/Wax Weight: 50 Grams ± 5grams)		0217XVVFKHI	FW-JUAY-9CR3	299	0	2020-02-17 16:08:21 IST		y	1			11				B075LNFS1M						B075LNFS1M			0	DEFAULT																					600.0
AJY Silicone Fondant Mold Cute Lovely Sea Turtle Shape Ocean Theme Fondant Cake Decoration Gum Paste Chocolate Mould Small Size	Silicone Fondant Mold Cute lovely Sea Turtle Shape Ocean Theme Fondant Cake Decoration Gum Paste Chocolate Mould Small Size	0212XMOJVM7	FY-5S4K-XC09	149	0	2020-02-12 16:02:41 IST		y	1			11				B084QHS4FL						B084QHS4FL			0	DEFAULT																					500.0
RETAIL SUPPLIES Flower Holding Angel Girl Flexible Reusable Silicone Mold for Resin, Cement, Wax Candle		0929XU3REV8	Flower_angel_ceremic	900	0	2020-09-30 02:14:45 IST		y	1			11				B08KFLTC94						B08KFLTC94			0	DEFAULT																					1050.0
IndoSilico Flower Floral Mold, Silicone DIY Art Mould Multipurpose Clay, Resin, Sugar, Cement Craft Project Mould	IndoSilico Molds, we use 100% silicone, soft flexible molds. Reusable any number of times.	0507V8SIBIT	Flower_mold_01	350	0	2019-05-07 12:15:25 IST		y	1			11				B07LC2KCLL						B07LC2KCLL			0	DEFAULT																					700.0
Angel Girl Kneeling Prayer Flexible Silicon Mould	Angel girl kneeling prayer flexible and reusable mould size 8x4x4cm	1128XGC1CCI	G4-H5UZ-JYO8	900	0	2020-11-28 14:09:49 IST		y	1			11				B08P8LMB1Y						B08P8LMB1Y			0	DEFAULT																					1600.0
Deepak Enterprise HE Retail Pack Of 1 Concave Lens 1 Convex Lens With Cleaning Cloth, Optics Physics Experiments		0507V9MED1O	G6-PQ7H-G034	195	0	2019-05-07 15:51:38 IST		y	1			11				B075M788NL						B075M788NL			0	DEFAULT																					250.0
RETAIL SUPPLIES Badminton Racket Towel Grip (Black)	Towel grip provides better grip for racket and soaks sweat from hands, Cotton material.	0507V9JAV1S	GW-6NAU-TKE2	142	0	2019-05-07 15:21:34 IST		y	1			11				B07BWF6BL5						B07BWF6BL5			0	DEFAULT																					250.0
RETAIL SUPPLIES Silicone Reusable Flexible Ganesha Invitation Card Stamp Seal		0929XU1JCMR	Ganesha_Ears_mold	245	0	2020-09-30 02:10:30 IST		y	1			11				B08KFLGG27						B08KFLGG27			0	DEFAULT																					350.0
220 ohm 1/4w 5% Carbon Film Resistor, Set of 100 Resistance	220 ohm 1/4w 5% carbon film resistor, Set of 100 resistance	0507VAD4VL5	H0-87FG-QHXJ	110	0	2019-05-07 15:36:05 IST		y	1			11				B077SVDTC6						B077SVDTC6			0	DEFAULT																					200.0
Vijay Surgical Magnifying Glass/Lens 4" Heavy Handle with Rim Chromium Plated		1227Z82RUF3	H7-DMY3-N115	150	0	2022-12-27 16:40:37 IST		y	1			11				B01LWWXFGL						B01LWWXFGL			0	DEFAULT																					800.0
RETAIL SUPPLIES Handmade Soap Silicone Mold Rabbit Shape Craft Resin, Clay, Cement Mould (Noon Food Grade)	Brand: HE Retail supplies Material: noon Food Grade Silicone Specification(approx): 9.4 x 8.2 x 3.4 cm Inner Size: 7.7 x 6.4 x 2.5 cm Mold Weight: 113g End product Weight: 54g Color: Random Features: Flexible and Non-Stick ,Easy to Demould and clean , Durable in use	0719VDTQWCZ	H9-R686-OMY3	785	0	2019-07-19 11:44:17 IST		y	1			11				B07VJXGS72						B07VJXGS72			0	DEFAULT																					1500.0
RETAIL SUPPLIES Family Outings Outdoor Fun Sports Novelty Eagle Kite Easy Control Good Flying for Kids 1.6 m	Description: Hello! Welcome to our store! 100% Brand new and high quality Material: Cloth Size: 102cm*45cm Color will be sent randomly Package include: 1 x Eagle Kite Lifelike, It flies steadily in the breeze Easy to fly and carry and convenient to use Designed with fashion pattern, it is beautiful and classic It is suitable for flying in the open area, such as the sea, grasslands and other places Kite folding, good carry bag packaging is a long strip style Don\\\'t miss out on this Note: * Due to the light and screen difference, the item\\\'s color may be slightly different from the pictures.	0521V16BOF7	HB-FXO0-Z62C	480	0	2019-05-21 10:57:50 IST		y	1			11				B07RXPLGXS						B07RXPLGXS			0	DEFAULT																					600.0
RETAIL SUPPLIES Glass Refracting Telescope Eyepiece, White	Glass lens, Plano Convex Lens Dia 6.8 mm, Focus 10 mm, Refracting Telescope Eyepiece	1117V1DYUIT	HE6.8mmPlanoConvex	119	0	2019-11-17 19:47:22 IST		y	1			11				B081M78JMX						B081M78JMX			0	DEFAULT																					300.0
RETAIL SUPPLIES Telescope Reflector Primary Concave Dia 70 mm focas 750mm & Secondary Mirror 20 x 30 mm, high Polish Reflecting Telescope Newtonian Design, Spherical Mirror	Spherical concave primary mirror Dia - 70 mm Plain high reflecting polished secondary mirror size 20 x 30 mm For reflecting telescopes astronomy. Spherical concave primary mirror DIA 70mm, focas 750mm	1117V18UKF4	HEPrimSecondaryMirror2030	2800	0	2019-11-17 19:00:54 IST		y	1			11				B081M3DT56						B081M3DT56			0	DEFAULT																					3000.0
Deepak Enterprise 50kg Fish Spring Balance Luggage Weighing Scale Portable		0706S51RGCX	HE_0305672017_50kg_spring_balance	134	0	2017-07-06 18:36:22 IST		y	1			11				B019WFBR0K						B019WFBR0K			0	DEFAULT																					350.0
Deepak Enterprise 100kg Fish Spring Balance Luggage Weighing Scale machine		0706S53DB1L	HE_0312672017_50kg_spring_balance	370	0	2017-07-06 18:43:13 IST		y	1			11				B019WEYVUO						B019WEYVUO			0	DEFAULT																					400.0
Deepak EnteRP Accessoriesrise Stainless Steel 2.25X Magnifying Glass(2 inch)		0507V9NB4W4	HE_1005_772017_2inchMagnifier	205	0	2019-05-07 16:25:19 IST		y	1			11				B01AJVHY94						B01AJVHY94			0	DEFAULT																					350.0
Deepak Enterprise 330 Ohm 1/4w 5% Carbon Film Resistor - Set of 100 Resistance		0507V9M6GJX	HE_1006_772017_330ohm_resistor	105	0	2019-05-07 16:24:57 IST		y	1			11				B01NBDBFO9						B01NBDBFO9			0	DEFAULT																					250.0
Deepak Enterprise Build & Learn Battery With Potato, Diy Science Project Experiment Kit Game		0507V8UAI7L	HE_1010_922017_potatkit	250	0	2019-05-07 16:13:13 IST		y	1			11				B074YH7G4K						B074YH7G4K			0	DEFAULT																					500.0
Cake Cream Icing Injection Machine, Decoration Tool		0507V9MD6PW	HE_1031_772017_CakeInjection	350	0	2019-05-07 16:24:28 IST		y	1			11				B01BEVD6PE						B01BEVD6PE			0	DEFAULT																					500.0
Full Range pH 1-14 Test Indicator Litmus Paper Water Soil Urine Testing Kit, 3X 80 PH Strips with Manual	Full Range pH 1-14 Test Indicator Litmus Paper Water Soil Urine Testing Kit, 3x 80 PH Strips with manual	0507V6WU5OV	HE_1051_321217_3pcPHstrip	580	0	2019-05-07 15:32:52 IST		y	1			11				B078L1V1SB						B078L1V1SB			0	DEFAULT																					750.0
GenericCutting Blade Roland GCC Cutting Plotter Vinyl Cutter Blade 30/45/60 Degree (60)		0507VACT1GE	HE_1056_2272017_vinlyBlades	300	0	2019-05-07 16:19:58 IST		y	1			11				B01FVM6JOC						B01FVM6JOC			0	DEFAULT																					600.0
Rainbow Multicolor Joker Malenga Wig Funky Party Fun Synthetic Wig | Fancy Dress | Fairs | Stage Shows | Gift		1227S9V3IRR	HE_123_122717_jokerWigOnly	150	0	2017-12-27 17:54:03 IST		y	1			11				B075V18636						B075V18636			0	DEFAULT																					500.0
LEAP Plastic Compact Digital Chess Clock Count Up Down Timer		0821SF0TYER	HE_1240_21082017_Chess Clock	2150	0	2017-08-21 12:40:29 IST		y	1			11				B00NIFO8FM						B00NIFO8FM			0	DEFAULT																					3000.0
